dataset,subject,state,annotation,epoch_index,band,R,D_eff,M_tau,theta_power,alpha_power,beta_power,gamma_power,alpha_gamma_ratio,spectral_entropy,aperiodic_slope,R_ok,D_ok,M_ok,Pi
SleepEDF,SC4042,NREM,Sleep stage 2,984,sigma,0.21045485905191263,1.000000000001,0.09201729081398966,0.2353065129390492,0.12335434777355486,0.09940289222344072,0.01594137406668198,7.7379997012698984,0.7659918164350222,-2.0601264310588565,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,985,sigma,0.3624790464592019,1.0000000000009999,0.10271945455667687,0.23170006105140606,0.10594056381267856,0.07753293357623763,0.012862798638003211,8.236198574347606,0.7302478361450097,-2.1676404676108687,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,986,sigma,0.3580032963310112,1.0000000000009999,0.0842703240972676,0.22123470134465315,0.08661056416840886,0.11388190924283034,0.01399874381706157,6.187024014016278,0.745763892831548,-2.1216862892900887,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,987,sigma,0.48156898713758933,1.000000000001,0.09106794185697743,0.21154947463308357,0.09282289063227876,0.1191189898372799,0.011392356718031581,8.147821642313291,0.7169852521852025,-2.160133086829694,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,988,sigma,0.25447947360577605,1.000000000001,0.09965557948578475,0.2220910334936326,0.11787251947584146,0.12649233314831998,0.01534091623957025,7.683538429348723,0.7533217241191791,-2.03162582595559,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,989,sigma,0.4381059988326482,1.000000000001,0.09382616199998661,0.23277030411417773,0.0902995121024146,0.07993813883258073,0.014377093101636176,6.280790661768569,0.7354371981246149,-2.1448113299889964,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,990,sigma,0.4312073783515968,1.000000000001,0.09317166726707785,0.1930413136938213,0.12973235476137684,0.16701950944102775,0.011879637814134654,10.920564816891797,0.7555235580913243,-2.1191799951205907,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,991,sigma,0.2347315796842476,1.000000000001,0.10106779295436437,0.23479383343671703,0.10149758470143416,0.07798871631505422,0.01655120792199725,6.132336997616185,0.7320760511524318,-2.023546473948574,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,992,sigma,0.3957700286452786,1.000000000001,0.09465651131904022,0.23247605727081913,0.09866393094100533,0.07587851227173374,0.016529709053900266,5.968884909789517,0.7373200323989972,-2.032392899927501,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,993,sigma,0.4031544365549554,1.0000000000009999,0.09758268213988144,0.21055586984216695,0.13135927970234362,0.10965501413264321,0.012861217538772233,10.213595975351952,0.755965130486648,-2.1204101025625723,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,994,sigma,0.4031200772749512,1.000000000001,0.0944377591718204,0.2110710955268355,0.09845907683838816,0.08591340222280602,0.014885199761120488,6.614562008697024,0.7287474681881748,-2.0538262300540446,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,995,sigma,0.36634701239880846,1.000000000001,0.09377178351771519,0.1728561599564421,0.13094603867886742,0.1145536473109502,0.033918674956515626,3.8605882701161556,0.7719697322055821,-1.6357749508021238,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,996,sigma,0.19664429953764262,1.000000000001,0.09161609111946939,0.22383738612481338,0.10734171182116772,0.12822859129455377,0.01864111880662735,5.758329901167034,0.7720430621041324,-1.9849753607813077,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,997,sigma,0.06910372534647233,1.000000000001,0.10111325278390222,0.227643416871215,0.18241801330246044,0.11132932847128288,0.01759246101923939,10.369101462984409,0.7769182952649112,-1.931785017219292,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,998,sigma,0.47992715389333956,1.0000000000009999,0.09673948514273657,0.22896597803153595,0.07969164257241329,0.08366597318212078,0.012789217701270932,6.231158498323377,0.7268277137548315,-2.1339350952882654,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,999,sigma,0.2913785823131541,1.0000000000009999,0.09443255317869972,0.21463525152258722,0.14003997377738361,0.1258634591170069,0.021474906220368083,6.521098268547513,0.7588427871760173,-1.781434148482778,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1000,sigma,0.30398339577562306,1.000000000001,0.09371692120149828,0.2893274900316903,0.1540498927909485,0.11358631872565139,0.022794572882537844,6.758182905116102,0.7888418970736292,-1.9042292036901025,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1001,sigma,0.3377435043565701,1.000000000001,0.09350043627619364,0.2791523047601113,0.10320422467822091,0.1031171985876676,0.02708918831807873,3.8097939097545748,0.7616429426516633,-1.7889962824442551,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1002,sigma,0.2868449282279825,1.000000000001,0.09829851212525832,0.2674013247715259,0.10518260983351164,0.0960440610442725,0.029608970771609816,3.552389937539209,0.7757448160944569,-1.7675392691027503,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1003,sigma,0.6347106060751334,1.000000000001,0.07775605370888582,0.22896786753075402,0.08560613478490899,0.11226870744660465,0.008003108005012631,10.696611206620503,0.72504965123895,-2.4185184348449797,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,1004,sigma,0.27590895577367974,1.000000000001,0.08753522881435921,0.2403845824764295,0.10467829865926219,0.17009294424872604,0.009303730382670534,11.251217989182981,0.7547778455915303,-2.361700722257959,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,1005,sigma,0.4240116020362824,1.0000000000009999,0.10096258469861878,0.23653511733831062,0.10665006116666954,0.09129006004217209,0.012431992015845935,8.578678382527409,0.7397827928444242,-2.2003950528335703,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1006,sigma,0.45811466976191,1.000000000001,0.09352628976273193,0.22618799609907922,0.10149222881058073,0.12590023016378044,0.015935938762205136,6.368763730751685,0.7564930569314697,-2.1048345239221606,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1007,sigma,0.38357190999226126,1.000000000001,0.08999331577335364,0.2344818339105861,0.08546086036906805,0.08169531331402102,0.008544583617346698,10.001758328582426,0.7272373077381986,-2.4042814156776897,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,1008,sigma,0.3185417709651733,1.000000000001,0.0872149580682132,0.1720644737830154,0.07955767023054638,0.07084405703330678,0.007292461454149896,10.90957706390936,0.6860702714466868,-2.4251081022381644,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,1009,sigma,0.34960953061728695,1.0000000000009999,0.09402280787638946,0.2764634064137481,0.0845404743430412,0.0884761615075523,0.013370695486814932,6.322818017962129,0.7395538641033278,-2.122376307277181,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1010,sigma,0.22102239768532095,1.000000000001,0.09876752928771979,0.28344155985014907,0.08981288113853254,0.08721398904675987,0.01837978152603387,4.886504282242497,0.739322358773138,-1.9671391535104403,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1011,sigma,0.33444189391009516,1.0000000000009999,0.09614396508706964,0.2731321482634269,0.09546821792492535,0.07845126447246975,0.015041081536922352,6.347164443210147,0.7417905362996345,-2.0493864225016343,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1012,sigma,0.4063830740688256,1.000000000001,0.08909079306792456,0.24876108585377185,0.09016634949248842,0.10357463216789962,0.015946082346453953,5.654451515289266,0.7487794673405638,-2.035397073674692,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,1013,sigma,0.2261275373851298,1.000000000001,0.09246842818080866,0.08434120080859553,0.07127093201969183,0.04810490516430852,0.020702953709814276,3.44254897224946,0.5722940646176456,-1.538607194976722,True,True,True,1.0
SleepEDF,SC4042,Wake,Sleep stage W,1014,sigma,0.02047280766789189,1.000000000001,0.09139382005510163,0.05200886049773504,0.09512800403455986,0.1676658033420145,0.20127425250813252,0.4726287781406296,0.7977590664048969,-0.2848348344448901,False,True,True,0.6666666666666666
SleepEDF,SC4042,Wake,Sleep stage W,1015,sigma,0.06680862864252854,1.000000000001,0.09131019554470367,0.1064031491436464,0.11287329812497074,0.1675435958583641,0.1427772688511329,0.790555100489195,0.8031386162910029,-0.6455600371891359,True,True,True,1.0
SleepEDF,SC4042,Wake,Sleep stage W,1016,sigma,0.3070146321181206,1.000000000001,0.09048542770346467,0.21795666952855386,0.08947770468281219,0.1227406627480058,0.03486429738440329,2.5664565585157617,0.7348879521423959,-1.593435915764579,True,True,True,1.0
SleepEDF,SC4042,Wake,Sleep stage W,1017,sigma,0.3069251543284841,1.000000000001,0.09304955981549483,0.329311444896096,0.0806743578172179,0.07197296655609449,0.02435214153075484,3.31282395480577,0.7484942526424936,-1.8384940814626902,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 1,1018,sigma,0.0915291623694674,1.000000000001,0.10346716697195339,0.22303352996158632,0.15759918221901373,0.1171661959203567,0.022936066150741032,6.87123856272322,0.7855175861745736,-1.8391585648783744,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 1,1019,sigma,0.1548069017116423,1.000000000001,0.1005995129658925,0.3029240090389232,0.11730921049599606,0.08597333011347673,0.02396178506308201,4.895679106638805,0.7639704628385275,-1.8397258150776188,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1020,sigma,0.3456992331807519,1.0000000000009999,0.08843858531108732,0.21894187329785672,0.10478915100171858,0.137895921778805,0.014661050156547447,7.14745191344793,0.7646253741837358,-2.103747754285271,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,1021,sigma,0.1508894872181738,1.000000000001,0.10574816635625651,0.27126015248430396,0.0740159747138252,0.08178075281572002,0.01938927035079922,3.8173677178603542,0.7340260503364048,-1.8999110839077287,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,1022,sigma,0.20290744713420783,1.000000000001,0.08883136245090045,0.1903423068285565,0.11006174504551375,0.17917696477119496,0.14267052903290126,0.7714399448211268,0.861144522801912,-0.9109213425608292,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 1,1023,sigma,0.227270686187851,1.000000000001,0.09738260224261024,0.3179322759436907,0.09993262483004291,0.07983792013767463,0.024125237521905832,4.142244184545804,0.7640616708917786,-1.8884550951128112,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 1,1024,sigma,0.24437309167429652,1.000000000001,0.09766420861234049,0.2834221209960079,0.08704373108568514,0.07884938682286351,0.03236971795747681,2.6890481776005277,0.757365103870898,-1.740854367118185,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1025,sigma,0.4108952373338369,1.000000000001,0.09575105554623582,0.21058910471527847,0.10468553536415293,0.1480353693262137,0.013039774292434397,8.028170810967389,0.7665327366282059,-2.187375370014702,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1026,sigma,0.3722629395987615,1.000000000001,0.09068735641418121,0.23020634017243904,0.09924480899572481,0.11566440066341649,0.01923008298977971,5.160914232315584,0.7638154156204481,-2.028973137339266,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1027,sigma,0.4732444004275131,1.000000000001,0.09013188811715749,0.22243410131113886,0.09204590463661412,0.11980233355543578,0.009220852496170119,9.982363850290742,0.7315429612479226,-2.332214866448274,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1028,sigma,0.2778835093385324,1.000000000001,0.10066203145738603,0.25132280209470204,0.12540510024388835,0.08353004792924465,0.020589273214892723,6.09079781150745,0.7637073179049234,-1.9680903919172057,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1029,sigma,0.40549330459721133,1.000000000001,0.09308598649733385,0.23863811339237045,0.1381362095722735,0.10761988942986514,0.01351616942388097,10.220070881768336,0.7576259948951756,-2.1488696742736217,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1030,sigma,0.39105290697505,1.000000000001,0.10007403405590407,0.25117321788978897,0.09124035601933927,0.1196353445819281,0.018614099486167653,4.90167983050909,0.7655303715971096,-1.9514578459080092,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1031,sigma,0.3603897421012973,1.000000000001,0.09559501620159336,0.25390099405711775,0.09185894754001057,0.08131435389423965,0.018017498112242684,5.0983186990037845,0.7399731123395902,-2.02489077778224,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1032,sigma,0.2389577955657907,1.000000000001,0.09321598807780007,0.26156345110223245,0.06545875138785107,0.06826981223667321,0.014214319797203735,4.605127246125636,0.7118271988387321,-2.0647843526427048,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1033,sigma,0.24960973056766675,1.000000000001,0.09109377506092318,0.3065287715219822,0.07866065742674516,0.0871840367813269,0.021684343308760335,3.6275323768434915,0.7592780707059804,-1.8858697867031842,True,True,True,1.0
SleepEDF,SC4042,Wake,Sleep stage W,1034,sigma,0.18821505378285222,1.0000000000009999,0.08984911354567443,0.15432595727768128,0.11787488864656334,0.2102797237116135,0.18988669481846052,0.6207643392741962,0.900335564943583,-0.6028103915917785,True,True,False,0.6666666666666666
SleepEDF,SC4042,Wake,Sleep stage W,1035,sigma,0.2952707506065096,1.000000000001,0.10065377818077256,0.2698055867777331,0.11390953746375769,0.11042224262811917,0.020026565873493402,5.687921642563652,0.7695676219032751,-1.9409161470843488,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 1,1036,sigma,0.24396619448032422,1.000000000001,0.09588260962510475,0.24899394420384105,0.1277236285930169,0.1296368795014521,0.020682593031595684,6.175416612014025,0.7616095440607483,-1.8371212121979204,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1037,sigma,0.2674897004136295,1.000000000001,0.09404717126941974,0.22903828059616071,0.13455635004363006,0.0886172678726647,0.022332036231907087,6.025261137869563,0.7428318903552903,-1.8106911709384657,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1038,sigma,0.4659771172036406,1.000000000001,0.08549519121406915,0.2522968662829007,0.08373536006513443,0.08052108353365311,0.011542900391475949,7.25427381489976,0.7220043920962654,-2.2577364212974027,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,1039,sigma,0.20945684515979732,1.000000000001,0.09307892757028359,0.2100884957154444,0.12242274899271369,0.1440885842696414,0.01381620495704421,8.860808692725383,0.7563419186927514,-2.0762898759106974,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1040,sigma,0.20897017327219117,1.000000000001,0.09950040045126765,0.2294005816084648,0.08912108837804611,0.09265860410152237,0.020189077616479104,4.4143219450941,0.7339766943115865,-1.9047000996056844,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1041,sigma,0.389516034112995,1.000000000001,0.09106520111626136,0.29119042338380213,0.0837578302266199,0.06896402437159005,0.02265893067026525,3.6964599716453854,0.7452814510251559,-1.8869436431990403,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1042,sigma,0.3915512754066537,1.000000000001,0.08937483171969283,0.24805207530733697,0.12126646193817371,0.14387819472409627,0.014750156488971473,8.22136782213951,0.7889219822783066,-2.0943685608110494,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,1043,sigma,0.15335626169284874,1.0000000000009999,0.09409668921400104,0.25173079025727907,0.11817468903581908,0.11340641421325827,0.021509036614771593,5.49418791491419,0.7678029909054697,-1.8577343239230135,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1044,sigma,0.46365875114140626,1.000000000001,0.09906913695093798,0.25577891267660297,0.12221476426610307,0.11278599230146122,0.015013105360797672,8.14053863746874,0.7693323071299367,-2.113593521170951,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1045,sigma,0.39781151200669695,1.0000000000009999,0.09269851519125788,0.2489734931174502,0.07378061793743747,0.10829568899993461,0.010597863091667202,6.961839126652544,0.7370677018637983,-2.265823153896102,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1046,sigma,0.3363695624687434,1.000000000001,0.09917915787945653,0.2149450179931418,0.1711346432857016,0.13450716343419178,0.02608988539785725,6.55942487555723,0.8042019980554815,-1.7655217404833927,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1047,sigma,0.3154953601881077,1.000000000001,0.10143989802428831,0.23356092131502265,0.15501682988634552,0.12188386423255462,0.026270736782022325,5.9007416185801995,0.7759413931845366,-1.750840609725411,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,1048,sigma,0.04387774258386429,1.000000000001,0.09838711034495164,0.24046831489285625,0.10629250000894323,0.09596521253903496,0.02151798862304924,4.939704257030191,0.7560660451866589,-1.858347547665968,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1049,sigma,0.4663750138084767,1.000000000001,0.09342454278671485,0.2651490757715101,0.07267612297679286,0.07099337068197581,0.015029784808598786,4.8354732883719125,0.7163084709326456,-2.0731820297278283,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1050,sigma,0.41781964952996165,1.0000000000009999,0.09410065450642609,0.2798452600184034,0.10602717374768177,0.08105044327977275,0.011268998342681963,9.40874872052196,0.7531192239049587,-2.2717930494919365,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1051,sigma,0.1588360931853135,1.000000000001,0.09366463474634532,0.2356757145788964,0.0957245025605521,0.0900883216358443,0.018843652031429705,5.079933677177404,0.7388852730817456,-1.8942078020205282,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1052,sigma,0.16318998386424868,1.0000000000009999,0.0975014252598727,0.2520263709957777,0.1466426971272595,0.0868769675113333,0.016675482127399253,8.793910484754083,0.7627458603003365,-2.0669545921417214,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1053,sigma,0.2904371094219447,1.0000000000009999,0.09695278292539557,0.24870526314564775,0.09998677172768652,0.08969268381997117,0.014317557784660722,6.983507468558987,0.7388933803763728,-2.086052311951872,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1054,sigma,0.24718278327793056,1.0000000000009999,0.09937921876118738,0.22843702242793976,0.1578815169794488,0.10762205397780186,0.018154605309988213,8.696499553415784,0.7742330431316067,-1.980386282212781,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1055,sigma,0.3361193469767914,1.000000000001,0.08800574789951211,0.21177882481075136,0.10532024892033326,0.08502992660549982,0.012228138216450593,8.612942301390763,0.7371369748571129,-2.248240614419981,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,1056,sigma,0.31434609526495927,1.000000000001,0.09408815036427592,0.3164841755356051,0.11000080063963813,0.08177283639187566,0.015103408465538511,7.28317723005003,0.7567638100421398,-2.085432951989923,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1057,sigma,0.191013588012668,1.000000000001,0.09054021955390625,0.23802250829106664,0.10881127870107703,0.14141602048804872,0.0134995759140964,8.060347923922171,0.7615834975757577,-2.1074744155830185,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1058,sigma,0.1914801339556169,1.000000000001,0.1006477433418515,0.25028066870073856,0.1380013770314039,0.08743691718909609,0.020266128682229316,6.8094592306424655,0.7643021980363809,-1.9336129930878414,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1059,sigma,0.5261577889549495,1.000000000001,0.08898299953816763,0.19193479149902365,0.11158096771946452,0.14301612716845213,0.009569841539055579,11.65964632250499,0.7511079443928728,-2.33130635853783,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,1060,sigma,0.15786104835764442,1.000000000001,0.09199796631373677,0.2978686538632212,0.0774419608223963,0.09586684191363787,0.026995671034742902,2.8686807125431826,0.7562171672030894,-1.7649263855878485,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1061,sigma,0.42249836601968177,1.000000000001,0.09198102222303307,0.23551297867655283,0.1095107598661561,0.09423551063844654,0.009880082578211356,11.08399236425182,0.7239283385511519,-2.32790230611948,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1062,sigma,0.2581557210142501,1.000000000001,0.0980752464431655,0.27269824291137074,0.08312525423924298,0.06741948887962958,0.011885072912801171,6.994088706238929,0.7286562483810106,-2.220197465154439,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1063,sigma,0.3829615120740122,1.000000000001,0.09001325295163497,0.2693324713817861,0.09967961782936421,0.08497862684783733,0.01635253649904384,6.09566704401467,0.74068499989139,-2.047238513591377,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,1064,sigma,0.3133623126920952,1.0000000000009999,0.09785892113802766,0.2425513706243425,0.12014255392936478,0.0929832649936616,0.018446549693040323,6.513009528723966,0.7587948536492874,-1.9636004297061809,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1065,sigma,0.31096775819543354,1.000000000001,0.09997848282206208,0.22674140143207455,0.16340182146447463,0.10222143599576336,0.02059580251795475,7.933743844848605,0.7658549739850905,-1.9413732843802483,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1066,sigma,0.4576913006428504,1.0000000000009999,0.0973011442499784,0.25080494181577223,0.09469771422612444,0.07826406738742663,0.015576922694740704,6.07935958056839,0.7405412741648001,-2.0951152163640834,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1067,sigma,0.3780210149854175,1.0000000000009999,0.09587767670120616,0.2296047432024654,0.10540022758409376,0.10687135091556549,0.010859879223034863,9.705469592223837,0.748839368397781,-2.196509186656244,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 2,1068,sigma,0.35891154475399906,1.0000000000009999,0.10442958425324037,0.24088484929783222,0.09371959109932615,0.07566746490324462,0.014200052479721583,6.5999468119264115,0.736181739667251,-2.12671126417253,True,True,False,0.6666666666666666
SleepEDF,SC4042,NREM,Sleep stage 2,1069,sigma,0.48245701558865506,1.000000000001,0.09376549293651343,0.21030103343375697,0.07179916222459853,0.10439006373663352,0.01359397095666989,5.281691600502393,0.7165258099591757,-2.134109054791822,True,True,True,1.0
SleepEDF,SC4042,REM,Sleep stage R,1070,sigma,0.3634395809453785,1.000000000001,0.09114776048275898,0.17945630648051322,0.07320446100975843,0.05810350211484215,0.024380308228280897,3.0026060508061763,0.6798803529052232,-1.7038078953916445,True,True,True,1.0
SleepEDF,SC4042,REM,Sleep stage R,1071,sigma,0.28518523993250156,1.000000000001,0.09081555856691671,0.1877271080583799,0.0744873260323993,0.07843442753830661,0.027530277225643725,2.7056511425286587,0.7111012458306603,-1.7033684409315046,True,True,True,1.0
SleepEDF,SC4042,REM,Sleep stage R,1072,sigma,0.2537421893211728,1.0000000000009999,0.10109155137589679,0.1848239372502297,0.07796857570337423,0.06908376115612373,0.02888228297969663,2.6995295266473307,0.6996389248129179,-1.692565273049134,True,True,True,1.0
SleepEDF,SC4042,REM,Sleep stage R,1073,sigma,0.21655449651490125,1.000000000001,0.09346541828295056,0.1957539039626033,0.07294592087012364,0.04762764556105506,0.027377460124099428,2.664451725499818,0.6923419487356298,-1.7460895220879487,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 1,1074,sigma,0.3713607180788081,1.000000000001,0.08885145660319375,0.2501412243580521,0.16405986620537769,0.11304204018936727,0.04715731895942427,3.4789905325843753,0.8072558611374309,-1.4717560163797507,True,True,False,0.6666666666666666
SleepEDF,SC4042,REM,Sleep stage R,1075,sigma,0.20091629315225185,1.000000000001,0.09567083118099368,0.1926399360950223,0.14000965083190856,0.08965480291744263,0.02619696603026931,5.344498697474729,0.7601702899439644,-1.7461671769977773,True,True,True,1.0
SleepEDF,SC4042,REM,Sleep stage R,1076,sigma,0.13307423208937158,1.000000000001,0.09787783335086621,0.2211698477460172,0.13116103996829204,0.08775618206804404,0.034478889404235845,3.804097006337286,0.7740025334669041,-1.673529462699169,True,True,True,1.0
SleepEDF,SC4042,REM,Sleep stage R,1077,sigma,0.04882744863964195,1.0000000000009999,0.09401716545484581,0.1561068346382894,0.06539663902209211,0.04979872534657063,0.017610616114747714,3.7134781993012345,0.6470417975797353,-1.7991846014860855,True,True,True,1.0
SleepEDF,SC4042,REM,Sleep stage R,1078,sigma,0.23061924840681722,1.000000000001,0.0986042892537632,0.18278990764158884,0.06478528152035723,0.06043691299648219,0.020308392518411832,3.1900743231367055,0.6845323353748266,-1.796397029925587,True,True,True,1.0
SleepEDF,SC4042,REM,Sleep stage R,1079,sigma,0.3195408130004802,1.000000000001,0.09463062871095766,0.16194359923507948,0.06713132145374451,0.04865725542179232,0.01909551552998195,3.5155542852365405,0.6867351767231058,-1.8656196293338945,True,True,True,1.0
SleepEDF,SC4042,REM,Sleep stage R,1080,sigma,0.22865457205966297,1.000000000001,0.08956546919783825,0.1443627582748947,0.055715540453251514,0.03731211790778485,0.020114907780894177,2.7698630815201732,0.625526135575467,-1.7696625533333121,True,True,False,0.6666666666666666
SleepEDF,SC4042,REM,Sleep stage R,1081,sigma,0.21933356250023026,1.000000000001,0.09776956579410717,0.14169393266652763,0.05318091040917339,0.043691344591254226,0.024778132629465835,2.146284032065639,0.5815891627877923,-1.5950873410096764,True,True,True,1.0
SleepEDF,SC4042,REM,Sleep stage R,1082,sigma,0.1565665104932638,1.000000000001,0.10002132194461774,0.08894670423844364,0.08565781114025967,0.07655005321852273,0.05060978444633504,1.6925148382996156,0.6061216708788795,-1.1287324616358212,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 1,1083,sigma,0.24417028853154413,1.0000000000009999,0.09619223836588738,0.19296430355549252,0.21000863695906657,0.16620920547524748,0.03454390573761944,6.079469951896056,0.8074005763792707,-1.5495456183665555,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 1,1084,sigma,0.2065769692214872,1.000000000001,0.09544221262459943,0.2398521739470658,0.1461244495476286,0.1364036032938209,0.027643929641940186,5.285950710880442,0.7847398795193232,-1.670019641456666,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 1,1085,sigma,0.17161167323348733,1.000000000001,0.09970687968041898,0.18329874130126006,0.20440651380732597,0.12273328332708724,0.02837584059792379,7.2035403883357905,0.7838251761482324,-1.7024375808338537,True,True,True,1.0
SleepEDF,SC4042,NREM,Sleep stage 1,1086,sigma,0.19361527506566606,1.0000000000009999,0.09552566972422073,0.28553977023585975,0.12744306406069858,0.0843036658840402,0.02842794797073942,4.483020166893204,0.7662345309742783,-1.7966129639468427,True,True,True,1.0
SleepEDF,SC4042,REM,Sleep stage R,1087,sigma,0.10602250247496407,1.0000000000009999,0.09605217302391604,0.20866591839080145,0.07581705673860303,0.06441968426790862,0.028986740984844796,2.6155771280264677,0.7008374317684489,-1.6933343283312665,True,True,True,1.0
SleepEDF,SC4042,REM,Sleep stage R,1088,sigma,0.24710447781693168,1.000000000001,0.10023164544948683,0.21629420275289163,0.10487793410725009,0.09387728104147937,0.026738026399940613,3.922426155715091,0.7435680621419077,-1.6953237667546162,True,True,True,1.0
SleepEDF,SC4042,REM,Sleep stage R,1089,sigma,0.21759544585729515,1.000000000001,0.09343941648907662,0.16881397536704743,0.09024321061209241,0.0703048860512648,0.022668368609067395,3.9810191974738722,0.7094426055522306,-1.770430170013082,True,True,True,1.0
