relative_path,subject,task,acq,run,extension,suffix,size
sub-1061/eeg/sub-1061_task-awake_acq-EC_eeg.vmrk,1061,awake,EC,0,.vmrk,eeg,541
sub-1061/eeg/sub-1061_task-awake_acq-EC_events.json,1061,awake,EC,0,.json,events,767
sub-1061/eeg/sub-1061_task-awake_acq-EC_events.tsv,1061,awake,EC,0,.tsv,events,70
sub-1061/eeg/sub-1061_task-awake_acq-EO_channels.tsv,1061,awake,EO,0,.tsv,channels,3911
sub-1061/eeg/sub-1061_task-awake_acq-EO_eeg.eeg,1061,awake,EO,0,.eeg,eeg,384000256
sub-1061/eeg/sub-1061_task-awake_acq-EO_eeg.json,1061,awake,EO,0,.json,eeg,475
sub-1061/eeg/sub-1061_task-awake_acq-EO_eeg.vhdr,1061,awake,EO,0,.vhdr,eeg,1801
sub-1061/eeg/sub-1061_task-awake_acq-EO_eeg.vmrk,1061,awake,EO,0,.vmrk,eeg,541
sub-1061/eeg/sub-1061_task-awake_acq-EO_events.json,1061,awake,EO,0,.json,events,767
sub-1061/eeg/sub-1061_task-awake_acq-EO_events.tsv,1061,awake,EO,0,.tsv,events,70
sub-1061/eeg/sub-1061_task-awake_acq-tms_channels.tsv,1061,awake,tms,0,.tsv,channels,3911
sub-1061/eeg/sub-1061_task-awake_acq-tms_eeg.eeg,1061,awake,tms,0,.eeg,eeg,771569920
sub-1061/eeg/sub-1061_task-awake_acq-tms_eeg.json,1061,awake,tms,0,.json,eeg,478
sub-1061/eeg/sub-1061_task-awake_acq-tms_eeg.vhdr,1061,awake,tms,0,.vhdr,eeg,1803
sub-1061/eeg/sub-1061_task-awake_acq-tms_eeg.vmrk,1061,awake,tms,0,.vmrk,eeg,7117
sub-1061/eeg/sub-1061_task-awake_acq-tms_events.json,1061,awake,tms,0,.json,events,767
sub-1061/eeg/sub-1061_task-awake_acq-tms_events.tsv,1061,awake,tms,0,.tsv,events,7992
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-1_channels.tsv,1061,sed2,rest,1,.tsv,channels,3911
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-1_eeg.eeg,1061,sed2,rest,1,.eeg,eeg,76800256
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-1_eeg.json,1061,sed2,rest,1,.json,eeg,473
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-1_eeg.vhdr,1061,sed2,rest,1,.vhdr,eeg,1815
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-1_eeg.vmrk,1061,sed2,rest,1,.vmrk,eeg,548
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-1_events.json,1061,sed2,rest,1,.json,events,767
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-1_events.tsv,1061,sed2,rest,1,.tsv,events,70
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-2_channels.tsv,1061,sed2,rest,2,.tsv,channels,3911
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-2_eeg.eeg,1061,sed2,rest,2,.eeg,eeg,76800256
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-2_eeg.json,1061,sed2,rest,2,.json,eeg,473
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-2_eeg.vhdr,1061,sed2,rest,2,.vhdr,eeg,1815
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-2_eeg.vmrk,1061,sed2,rest,2,.vmrk,eeg,548
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-2_events.json,1061,sed2,rest,2,.json,events,767
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-2_events.tsv,1061,sed2,rest,2,.tsv,events,70
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-3_channels.tsv,1061,sed2,rest,3,.tsv,channels,3911
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-3_eeg.eeg,1061,sed2,rest,3,.eeg,eeg,76800256
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-3_eeg.json,1061,sed2,rest,3,.json,eeg,473
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-3_eeg.vhdr,1061,sed2,rest,3,.vhdr,eeg,1815
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-3_eeg.vmrk,1061,sed2,rest,3,.vmrk,eeg,548
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-3_events.json,1061,sed2,rest,3,.json,events,767
sub-1061/eeg/sub-1061_task-sed2_acq-rest_run-3_events.tsv,1061,sed2,rest,3,.tsv,events,70
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-1_channels.tsv,1061,sed,rest,1,.tsv,channels,3911
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-1_eeg.eeg,1061,sed,rest,1,.eeg,eeg,384000256
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-1_eeg.json,1061,sed,rest,1,.json,eeg,473
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-1_eeg.vhdr,1061,sed,rest,1,.vhdr,eeg,1813
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-1_eeg.vmrk,1061,sed,rest,1,.vmrk,eeg,547
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-1_events.json,1061,sed,rest,1,.json,events,767
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-1_events.tsv,1061,sed,rest,1,.tsv,events,70
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-2_channels.tsv,1061,sed,rest,2,.tsv,channels,3911
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-2_eeg.eeg,1061,sed,rest,2,.eeg,eeg,384000256
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-2_eeg.json,1061,sed,rest,2,.json,eeg,473
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-2_eeg.vhdr,1061,sed,rest,2,.vhdr,eeg,1813
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-2_eeg.vmrk,1061,sed,rest,2,.vmrk,eeg,547
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-2_events.json,1061,sed,rest,2,.json,events,767
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-2_events.tsv,1061,sed,rest,2,.tsv,events,70
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-3_channels.tsv,1061,sed,rest,3,.tsv,channels,3911
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-3_eeg.eeg,1061,sed,rest,3,.eeg,eeg,384000256
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-3_eeg.json,1061,sed,rest,3,.json,eeg,473
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-3_eeg.vhdr,1061,sed,rest,3,.vhdr,eeg,1813
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-3_eeg.vmrk,1061,sed,rest,3,.vmrk,eeg,547
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-3_events.json,1061,sed,rest,3,.json,events,767
sub-1061/eeg/sub-1061_task-sed_acq-rest_run-3_events.tsv,1061,sed,rest,3,.tsv,events,70
sub-1061/eeg/sub-1061_task-sed_acq-tms_run-1_channels.tsv,1061,sed,tms,1,.tsv,channels,3911
sub-1061/eeg/sub-1061_task-sed_acq-tms_run-1_eeg.eeg,1061,sed,tms,1,.eeg,eeg,765433600
sub-1061/eeg/sub-1061_task-sed_acq-tms_run-1_eeg.json,1061,sed,tms,1,.json,eeg,476
sub-1061/eeg/sub-1061_task-sed_acq-tms_run-1_eeg.vhdr,1061,sed,tms,1,.vhdr,eeg,1811
sub-1061/eeg/sub-1061_task-sed_acq-tms_run-1_eeg.vmrk,1061,sed,tms,1,.vmrk,eeg,9042
sub-1061/eeg/sub-1061_task-sed_acq-tms_run-1_events.json,1061,sed,tms,1,.json,events,767
sub-1061/eeg/sub-1061_task-sed_acq-tms_run-1_events.tsv,1061,sed,tms,1,.tsv,events,10273
sub-1060/sub-1060_scans.tsv,1060,,,0,.tsv,,892
sub-1060/eeg/sub-1060_task-awake_acq-EC_channels.tsv,1060,awake,EC,0,.tsv,channels,3911
sub-1060/eeg/sub-1060_task-awake_acq-EC_eeg.eeg,1060,awake,EC,0,.eeg,eeg,384000256
sub-1060/eeg/sub-1060_task-awake_acq-EC_eeg.json,1060,awake,EC,0,.json,eeg,475
sub-1060/eeg/sub-1060_task-awake_acq-EC_eeg.vhdr,1060,awake,EC,0,.vhdr,eeg,1801
sub-1060/eeg/sub-1060_task-awake_acq-EC_eeg.vmrk,1060,awake,EC,0,.vmrk,eeg,541
sub-1060/eeg/sub-1060_task-awake_acq-EC_events.json,1060,awake,EC,0,.json,events,767
sub-1060/eeg/sub-1060_task-awake_acq-EC_events.tsv,1060,awake,EC,0,.tsv,events,70
sub-1060/eeg/sub-1060_task-awake_acq-EO_channels.tsv,1060,awake,EO,0,.tsv,channels,3911
sub-1060/eeg/sub-1060_task-awake_acq-EO_eeg.eeg,1060,awake,EO,0,.eeg,eeg,384000256
sub-1060/eeg/sub-1060_task-awake_acq-EO_eeg.json,1060,awake,EO,0,.json,eeg,475
sub-1060/eeg/sub-1060_task-awake_acq-EO_eeg.vhdr,1060,awake,EO,0,.vhdr,eeg,1801
sub-1060/eeg/sub-1060_task-awake_acq-EO_eeg.vmrk,1060,awake,EO,0,.vmrk,eeg,541
sub-1060/eeg/sub-1060_task-awake_acq-EO_events.json,1060,awake,EO,0,.json,events,767
sub-1060/eeg/sub-1060_task-awake_acq-EO_events.tsv,1060,awake,EO,0,.tsv,events,70
sub-1060/eeg/sub-1060_task-awake_acq-tms_channels.tsv,1060,awake,tms,0,.tsv,channels,3911
sub-1060/eeg/sub-1060_task-awake_acq-tms_eeg.eeg,1060,awake,tms,0,.eeg,eeg,773121280
sub-1060/eeg/sub-1060_task-awake_acq-tms_eeg.json,1060,awake,tms,0,.json,eeg,478
sub-1060/eeg/sub-1060_task-awake_acq-tms_eeg.vhdr,1060,awake,tms,0,.vhdr,eeg,1803
sub-1060/eeg/sub-1060_task-awake_acq-tms_eeg.vmrk,1060,awake,tms,0,.vmrk,eeg,8824
sub-1060/eeg/sub-1060_task-awake_acq-tms_events.json,1060,awake,tms,0,.json,events,767
sub-1060/eeg/sub-1060_task-awake_acq-tms_events.tsv,1060,awake,tms,0,.tsv,events,10024
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-1_channels.tsv,1060,sed2,rest,1,.tsv,channels,3911
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-1_eeg.eeg,1060,sed2,rest,1,.eeg,eeg,76800256
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-1_eeg.json,1060,sed2,rest,1,.json,eeg,473
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-1_eeg.vhdr,1060,sed2,rest,1,.vhdr,eeg,1815
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-1_eeg.vmrk,1060,sed2,rest,1,.vmrk,eeg,548
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-1_events.json,1060,sed2,rest,1,.json,events,767
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-1_events.tsv,1060,sed2,rest,1,.tsv,events,70
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-2_channels.tsv,1060,sed2,rest,2,.tsv,channels,3911
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-2_eeg.eeg,1060,sed2,rest,2,.eeg,eeg,76800256
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-2_eeg.json,1060,sed2,rest,2,.json,eeg,473
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-2_eeg.vhdr,1060,sed2,rest,2,.vhdr,eeg,1815
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-2_eeg.vmrk,1060,sed2,rest,2,.vmrk,eeg,548
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-2_events.json,1060,sed2,rest,2,.json,events,767
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-2_events.tsv,1060,sed2,rest,2,.tsv,events,70
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-3_channels.tsv,1060,sed2,rest,3,.tsv,channels,3911
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-3_eeg.eeg,1060,sed2,rest,3,.eeg,eeg,76800256
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-3_eeg.json,1060,sed2,rest,3,.json,eeg,473
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-3_eeg.vhdr,1060,sed2,rest,3,.vhdr,eeg,1815
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-3_eeg.vmrk,1060,sed2,rest,3,.vmrk,eeg,548
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-3_events.json,1060,sed2,rest,3,.json,events,767
sub-1060/eeg/sub-1060_task-sed2_acq-rest_run-3_events.tsv,1060,sed2,rest,3,.tsv,events,70
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-1_channels.tsv,1060,sed,rest,1,.tsv,channels,3911
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-1_eeg.eeg,1060,sed,rest,1,.eeg,eeg,384000256
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-1_eeg.json,1060,sed,rest,1,.json,eeg,473
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-1_eeg.vhdr,1060,sed,rest,1,.vhdr,eeg,1813
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-1_eeg.vmrk,1060,sed,rest,1,.vmrk,eeg,547
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-1_events.json,1060,sed,rest,1,.json,events,767
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-1_events.tsv,1060,sed,rest,1,.tsv,events,70
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-2_channels.tsv,1060,sed,rest,2,.tsv,channels,3911
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-2_eeg.eeg,1060,sed,rest,2,.eeg,eeg,384000256
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-2_eeg.json,1060,sed,rest,2,.json,eeg,473
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-2_eeg.vhdr,1060,sed,rest,2,.vhdr,eeg,1813
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-2_eeg.vmrk,1060,sed,rest,2,.vmrk,eeg,547
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-2_events.json,1060,sed,rest,2,.json,events,767
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-2_events.tsv,1060,sed,rest,2,.tsv,events,70
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-3_channels.tsv,1060,sed,rest,3,.tsv,channels,3911
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-3_eeg.eeg,1060,sed,rest,3,.eeg,eeg,384000256
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-3_eeg.json,1060,sed,rest,3,.json,eeg,473
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-3_eeg.vhdr,1060,sed,rest,3,.vhdr,eeg,1813
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-3_eeg.vmrk,1060,sed,rest,3,.vmrk,eeg,547
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-3_events.json,1060,sed,rest,3,.json,events,767
sub-1060/eeg/sub-1060_task-sed_acq-rest_run-3_events.tsv,1060,sed,rest,3,.tsv,events,70
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-1_channels.tsv,1060,sed,tms,1,.tsv,channels,3911
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-1_eeg.eeg,1060,sed,tms,1,.eeg,eeg,765433344
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-1_eeg.json,1060,sed,tms,1,.json,eeg,476
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-1_eeg.vhdr,1060,sed,tms,1,.vhdr,eeg,1811
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-1_eeg.vmrk,1060,sed,tms,1,.vmrk,eeg,9352
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-1_events.json,1060,sed,tms,1,.json,events,767
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-1_events.tsv,1060,sed,tms,1,.tsv,events,10587
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-2_channels.tsv,1060,sed,tms,2,.tsv,channels,3911
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-2_eeg.eeg,1060,sed,tms,2,.eeg,eeg,769237504
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-2_eeg.json,1060,sed,tms,2,.json,eeg,476
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-2_eeg.vhdr,1060,sed,tms,2,.vhdr,eeg,1811
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-2_eeg.vmrk,1060,sed,tms,2,.vmrk,eeg,7770
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-2_events.json,1060,sed,tms,2,.json,events,767
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-2_events.tsv,1060,sed,tms,2,.tsv,events,8796
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-3_channels.tsv,1060,sed,tms,3,.tsv,channels,3911
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-3_eeg.eeg,1060,sed,tms,3,.eeg,eeg,776613888
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-3_eeg.json,1060,sed,tms,3,.json,eeg,476
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-3_eeg.vhdr,1060,sed,tms,3,.vhdr,eeg,1811
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-3_eeg.vmrk,1060,sed,tms,3,.vmrk,eeg,9042
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-3_events.json,1060,sed,tms,3,.json,events,767
sub-1060/eeg/sub-1060_task-sed_acq-tms_run-3_events.tsv,1060,sed,tms,3,.tsv,events,10248
sub-1057/sub-1057_scans.tsv,1057,,,0,.tsv,,892
sub-1057/eeg/sub-1057_task-awake_acq-EC_channels.tsv,1057,awake,EC,0,.tsv,channels,3971
sub-1057/eeg/sub-1057_task-awake_acq-EC_eeg.eeg,1057,awake,EC,0,.eeg,eeg,390000260
sub-1057/eeg/sub-1057_task-awake_acq-EC_eeg.json,1057,awake,EC,0,.json,eeg,475
sub-1057/eeg/sub-1057_task-awake_acq-EC_eeg.vhdr,1057,awake,EC,0,.vhdr,eeg,1819
sub-1057/eeg/sub-1057_task-awake_acq-EC_eeg.vmrk,1057,awake,EC,0,.vmrk,eeg,541
sub-1057/eeg/sub-1057_task-awake_acq-EC_events.json,1057,awake,EC,0,.json,events,767
sub-1057/eeg/sub-1057_task-awake_acq-EC_events.tsv,1057,awake,EC,0,.tsv,events,70
sub-1057/eeg/sub-1057_task-awake_acq-EO_channels.tsv,1057,awake,EO,0,.tsv,channels,3971
sub-1057/eeg/sub-1057_task-awake_acq-EO_eeg.eeg,1057,awake,EO,0,.eeg,eeg,390000260
sub-1057/eeg/sub-1057_task-awake_acq-EO_eeg.json,1057,awake,EO,0,.json,eeg,475
sub-1057/eeg/sub-1057_task-awake_acq-EO_eeg.vhdr,1057,awake,EO,0,.vhdr,eeg,1819
sub-1057/eeg/sub-1057_task-awake_acq-EO_eeg.vmrk,1057,awake,EO,0,.vmrk,eeg,541
sub-1057/eeg/sub-1057_task-awake_acq-EO_events.json,1057,awake,EO,0,.json,events,767
sub-1057/eeg/sub-1057_task-awake_acq-EO_events.tsv,1057,awake,EO,0,.tsv,events,70
sub-1057/eeg/sub-1057_task-awake_acq-tms_channels.tsv,1057,awake,tms,0,.tsv,channels,3911
sub-1057/eeg/sub-1057_task-awake_acq-tms_eeg.eeg,1057,awake,tms,0,.eeg,eeg,769031680
sub-1057/eeg/sub-1057_task-awake_acq-tms_eeg.json,1057,awake,tms,0,.json,eeg,478
sub-1057/eeg/sub-1057_task-awake_acq-tms_eeg.vhdr,1057,awake,tms,0,.vhdr,eeg,1803
sub-1057/eeg/sub-1057_task-awake_acq-tms_eeg.vmrk,1057,awake,tms,0,.vmrk,eeg,9868
sub-1057/eeg/sub-1057_task-awake_acq-tms_events.json,1057,awake,tms,0,.json,events,767
sub-1057/eeg/sub-1057_task-awake_acq-tms_events.tsv,1057,awake,tms,0,.tsv,events,11206
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-1_channels.tsv,1057,sed2,rest,1,.tsv,channels,3971
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-1_eeg.eeg,1057,sed2,rest,1,.eeg,eeg,78000260
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-1_eeg.json,1057,sed2,rest,1,.json,eeg,473
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-1_eeg.vhdr,1057,sed2,rest,1,.vhdr,eeg,1833
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-1_eeg.vmrk,1057,sed2,rest,1,.vmrk,eeg,548
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-1_events.json,1057,sed2,rest,1,.json,events,767
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-1_events.tsv,1057,sed2,rest,1,.tsv,events,70
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-2_channels.tsv,1057,sed2,rest,2,.tsv,channels,3971
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-2_eeg.eeg,1057,sed2,rest,2,.eeg,eeg,78000260
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-2_eeg.json,1057,sed2,rest,2,.json,eeg,473
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-2_eeg.vhdr,1057,sed2,rest,2,.vhdr,eeg,1833
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-2_eeg.vmrk,1057,sed2,rest,2,.vmrk,eeg,548
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-2_events.json,1057,sed2,rest,2,.json,events,767
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-2_events.tsv,1057,sed2,rest,2,.tsv,events,70
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-3_channels.tsv,1057,sed2,rest,3,.tsv,channels,3971
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-3_eeg.eeg,1057,sed2,rest,3,.eeg,eeg,78000260
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-3_eeg.json,1057,sed2,rest,3,.json,eeg,473
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-3_eeg.vhdr,1057,sed2,rest,3,.vhdr,eeg,1833
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-3_eeg.vmrk,1057,sed2,rest,3,.vmrk,eeg,548
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-3_events.json,1057,sed2,rest,3,.json,events,767
sub-1057/eeg/sub-1057_task-sed2_acq-rest_run-3_events.tsv,1057,sed2,rest,3,.tsv,events,70
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-1_channels.tsv,1057,sed,rest,1,.tsv,channels,3971
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-1_eeg.eeg,1057,sed,rest,1,.eeg,eeg,390000260
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-1_eeg.json,1057,sed,rest,1,.json,eeg,473
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-1_eeg.vhdr,1057,sed,rest,1,.vhdr,eeg,1831
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-1_eeg.vmrk,1057,sed,rest,1,.vmrk,eeg,547
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-1_events.json,1057,sed,rest,1,.json,events,767
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-1_events.tsv,1057,sed,rest,1,.tsv,events,70
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-2_channels.tsv,1057,sed,rest,2,.tsv,channels,3971
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-2_eeg.eeg,1057,sed,rest,2,.eeg,eeg,390000260
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-2_eeg.json,1057,sed,rest,2,.json,eeg,473
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-2_eeg.vhdr,1057,sed,rest,2,.vhdr,eeg,1831
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-2_eeg.vmrk,1057,sed,rest,2,.vmrk,eeg,547
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-2_events.json,1057,sed,rest,2,.json,events,767
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-2_events.tsv,1057,sed,rest,2,.tsv,events,70
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-3_channels.tsv,1057,sed,rest,3,.tsv,channels,3971
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-3_eeg.eeg,1057,sed,rest,3,.eeg,eeg,390000260
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-3_eeg.json,1057,sed,rest,3,.json,eeg,473
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-3_eeg.vhdr,1057,sed,rest,3,.vhdr,eeg,1831
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-3_eeg.vmrk,1057,sed,rest,3,.vmrk,eeg,547
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-3_events.json,1057,sed,rest,3,.json,events,767
sub-1057/eeg/sub-1057_task-sed_acq-rest_run-3_events.tsv,1057,sed,rest,3,.tsv,events,70
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-1_channels.tsv,1057,sed,tms,1,.tsv,channels,3911
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-1_eeg.eeg,1057,sed,tms,1,.eeg,eeg,776611072
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-1_eeg.json,1057,sed,tms,1,.json,eeg,476
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-1_eeg.vhdr,1057,sed,tms,1,.vhdr,eeg,1811
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-1_eeg.vmrk,1057,sed,tms,1,.vmrk,eeg,9814
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-1_events.json,1057,sed,tms,1,.json,events,767
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-1_events.tsv,1057,sed,tms,1,.tsv,events,11154
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-2_channels.tsv,1057,sed,tms,2,.tsv,channels,3911
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-2_eeg.eeg,1057,sed,tms,2,.eeg,eeg,778896128
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-2_eeg.json,1057,sed,tms,2,.json,eeg,476
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-2_eeg.vhdr,1057,sed,tms,2,.vhdr,eeg,1811
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-2_eeg.vmrk,1057,sed,tms,2,.vmrk,eeg,9874
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-2_events.json,1057,sed,tms,2,.json,events,767
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-2_events.tsv,1057,sed,tms,2,.tsv,events,11245
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-3_channels.tsv,1057,sed,tms,3,.tsv,channels,3911
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-3_eeg.eeg,1057,sed,tms,3,.eeg,eeg,774255104
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-3_eeg.json,1057,sed,tms,3,.json,eeg,476
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-3_eeg.vhdr,1057,sed,tms,3,.vhdr,eeg,1811
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-3_eeg.vmrk,1057,sed,tms,3,.vmrk,eeg,9476
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-3_events.json,1057,sed,tms,3,.json,events,767
sub-1057/eeg/sub-1057_task-sed_acq-tms_run-3_events.tsv,1057,sed,tms,3,.tsv,events,10717
sub-1055/sub-1055_scans.tsv,1055,,,0,.tsv,,670
